,symbol,date,open,close,volume,high,low,split,dividend
37,AMZN,2019-11-06T00:00:00+0000,1801.0,1795.77,2029783.0,1802.5,1788.58,1.0,0.0
38,AMZN,2019-11-05T00:00:00+0000,1809.16,1801.71,1885543.0,1810.25,1794.0,1.0,0.0
39,AMZN,2019-11-04T00:00:00+0000,1801.01,1804.66,2771922.0,1815.06,1801.01,1.0,0.0
40,AMZN,2019-11-01T00:00:00+0000,1788.01,1791.44,2790354.0,1797.44,1785.21,1.0,0.0
41,AMZN,2019-10-31T00:00:00+0000,1775.99,1776.66,2781185.0,1792.0,1771.48,1.0,0.0
42,AMZN,2019-10-30T00:00:00+0000,1759.12,1779.99,2449405.0,1782.38,1759.12,1.0,0.0
43,AMZN,2019-10-29T00:00:00+0000,1774.81,1762.71,2276855.0,1777.0,1755.81,1.0,0.0
44,AMZN,2019-10-28T00:00:00+0000,1748.06,1777.08,3634788.0,1778.7,1742.5,1.0,0.0
45,AMZN,2019-10-25T00:00:00+0000,1697.55,1761.33,9626402.0,1764.21,1695.0,1.0,0.0
46,AMZN,2019-10-24T00:00:00+0000,1771.09,1780.78,5204350.0,1788.34,1760.27,1.0,0.0
47,AMZN,2019-10-23T00:00:00+0000,1761.3,1762.17,2190380.0,1770.05,1742.0,1.0,0.0
48,AMZN,2019-10-22T00:00:00+0000,1788.15,1765.73,2234425.0,1789.78,1762.0,1.0,0.0
49,AMZN,2019-10-21T00:00:00+0000,1769.66,1785.66,2130431.0,1785.88,1765.0,1.0,0.0
50,AMZN,2019-10-18T00:00:00+0000,1787.8,1757.51,3189382.0,1793.98,1749.2,1.0,0.0
51,AMZN,2019-10-17T00:00:00+0000,1796.49,1787.48,2713773.0,1798.85,1782.02,1.0,0.0
52,AMZN,2019-10-16T00:00:00+0000,1773.33,1777.43,2804068.0,1786.24,1770.52,1.0,0.0
53,AMZN,2019-10-15T00:00:00+0000,1742.14,1767.38,3129244.0,1776.45,1740.62,1.0,0.0
54,AMZN,2019-10-14T00:00:00+0000,1728.91,1736.43,1928898.0,1741.89,1722.0,1.0,0.0
55,AMZN,2019-10-11T00:00:00+0000,1742.92,1731.92,3279534.0,1745.45,1729.86,1.0,0.0
56,AMZN,2019-10-10T00:00:00+0000,1725.24,1720.26,2721531.0,1738.29,1713.75,1.0,0.0
57,AMZN,2019-10-09T00:00:00+0000,1719.61,1721.99,2089335.0,1729.95,1714.36,1.0,0.0
58,AMZN,2019-10-08T00:00:00+0000,1722.49,1705.51,2626840.0,1727.0,1705.0,1.0,0.0
59,AMZN,2019-10-07T00:00:00+0000,1731.63,1732.66,2187598.0,1747.83,1723.7,1.0,0.0
60,AMZN,2019-10-04T00:00:00+0000,1726.02,1739.65,2489277.0,1740.58,1719.23,1.0,0.0
61,AMZN,2019-10-03T00:00:00+0000,1713.0,1724.42,3624371.0,1725.0,1685.06,1.0,0.0
62,AMZN,2019-10-02T00:00:00+0000,1727.74,1713.23,3338476.0,1728.89,1705.0,1.0,0.0
63,AMZN,2019-10-01T00:00:00+0000,1746.0,1735.65,3170460.0,1755.6,1728.41,1.0,0.0
64,AMZN,2019-09-30T00:00:00+0000,1726.99,1735.91,2760768.0,1737.46,1709.22,1.0,0.0
65,AMZN,2019-09-27T00:00:00+0000,1748.0,1725.45,3948029.0,1749.12,1713.82,1.0,0.0
66,AMZN,2019-09-26T00:00:00+0000,1762.79,1739.84,3571952.0,1763.37,1731.5,1.0,0.0
67,AMZN,2019-09-25T00:00:00+0000,1747.36,1768.33,3531098.0,1773.0,1723.0,1.0,0.0
68,AMZN,2019-09-24T00:00:00+0000,1790.61,1741.61,4637901.0,1795.7,1735.55,1.0,0.0
69,AMZN,2019-09-23T00:00:00+0000,1777.0,1785.3,3139142.0,1792.7,1767.32,1.0,0.0
70,AMZN,2019-09-20T00:00:00+0000,1821.71,1794.16,5555839.0,1830.63,1780.92,1.0,0.0
71,AMZN,2019-09-19T00:00:00+0000,1821.02,1821.5,2078335.0,1832.57,1817.9,1.0,0.0
72,AMZN,2019-09-18T00:00:00+0000,1817.04,1817.46,2536012.0,1822.06,1795.5,1.0,0.0
73,AMZN,2019-09-17T00:00:00+0000,1807.08,1822.55,2033058.0,1823.99,1804.1,1.0,0.0
74,AMZN,2019-09-16T00:00:00+0000,1824.02,1807.84,3675473.0,1825.69,1800.2,1.0,0.0
75,AMZN,2019-09-13T00:00:00+0000,1842.01,1839.34,1971317.0,1846.12,1835.17,1.0,0.0
76,AMZN,2019-09-12T00:00:00+0000,1837.63,1843.55,2823505.0,1853.66,1834.28,1.0,0.0
77,AMZN,2019-09-11T00:00:00+0000,1812.14,1822.99,2432767.0,1833.42,1809.08,1.0,0.0
78,AMZN,2019-09-10T00:00:00+0000,1822.75,1820.55,2613879.0,1825.81,1805.34,1.0,0.0
79,AMZN,2019-09-09T00:00:00+0000,1841.0,1831.35,2999515.0,1850.0,1824.61,1.0,0.0
80,AMZN,2019-09-06T00:00:00+0000,1838.22,1833.51,2496933.0,1840.65,1826.4,1.0,0.0
81,AMZN,2019-09-05T00:00:00+0000,1821.95,1840.72,3325189.0,1842.0,1815.58,1.0,0.0
82,AMZN,2019-09-04T00:00:00+0000,1805.0,1800.62,2326228.0,1807.63,1796.23,1.0,0.0
83,AMZN,2019-09-03T00:00:00+0000,1770.0,1789.84,3546859.0,1800.8,1768.0,1.0,0.0
84,AMZN,2019-08-30T00:00:00+0000,1797.49,1776.29,3064147.0,1799.74,1764.57,1.0,0.0
85,AMZN,2019-08-29T00:00:00+0000,1783.0,1786.4,3018012.0,1798.55,1777.25,1.0,0.0
86,AMZN,2019-08-28T00:00:00+0000,1755.0,1764.25,2411125.0,1767.86,1744.05,1.0,0.0
87,AMZN,2019-08-27T00:00:00+0000,1775.73,1761.83,3027245.0,1779.4,1746.68,1.0,0.0
88,AMZN,2019-08-26T00:00:00+0000,1766.91,1768.87,3085320.0,1770.0,1743.51,1.0,0.0
89,AMZN,2019-08-23T00:00:00+0000,1793.03,1749.62,5277898.0,1804.9,1745.23,1.0,0.0
90,AMZN,2019-08-22T00:00:00+0000,1828.0,1805.6,2658388.0,1829.41,1800.1,1.0,0.0
91,AMZN,2019-08-21T00:00:00+0000,1819.39,1823.54,2039231.0,1829.58,1815.0,1.0,0.0
92,AMZN,2019-08-20T00:00:00+0000,1814.5,1801.38,1932835.0,1816.82,1799.88,1.0,0.0
93,AMZN,2019-08-19T00:00:00+0000,1818.08,1816.12,2820303.0,1826.0,1812.61,1.0,0.0
94,AMZN,2019-08-16T00:00:00+0000,1792.89,1792.57,3054240.0,1802.91,1784.55,1.0,0.0
95,AMZN,2019-08-15T00:00:00+0000,1781.99,1776.12,3809948.0,1788.0,1761.96,1.0,0.0
96,AMZN,2019-08-14T00:00:00+0000,1793.01,1762.96,4893649.0,1795.65,1757.21,1.0,0.0
97,AMZN,2019-08-13T00:00:00+0000,1783.0,1824.34,4075021.0,1831.74,1780.0,1.0,0.0
98,AMZN,2019-08-12T00:00:00+0000,1795.99,1784.92,2905498.0,1800.98,1777.0,1.0,0.0
99,AMZN,2019-08-09T00:00:00+0000,1828.95,1807.58,2879770.0,1831.09,1802.22,1.0,0.0
100,AMZN,2019-08-08T00:00:00+0000,1806.0,1832.89,3701242.0,1834.26,1798.11,1.0,0.0
101,AMZN,2019-08-07T00:00:00+0000,1773.99,1793.4,4526884.0,1798.93,1757.0,1.0,0.0
102,AMZN,2019-08-06T00:00:00+0000,1792.23,1787.83,5070258.0,1793.77,1753.4,1.0,0.0
103,AMZN,2019-08-05T00:00:00+0000,1770.22,1765.13,6058212.0,1788.67,1748.78,1.0,0.0
104,AMZN,2019-08-02T00:00:00+0000,1845.07,1823.24,4956225.0,1846.36,1808.02,1.0,0.0
105,AMZN,2019-08-01T00:00:00+0000,1871.72,1855.32,4713311.0,1897.92,1844.01,1.0,0.0
106,AMZN,2019-07-31T00:00:00+0000,1898.11,1866.78,4470727.0,1899.55,1849.44,1.0,0.0
107,AMZN,2019-07-30T00:00:00+0000,1891.12,1898.53,2910888.0,1909.89,1883.48,1.0,0.0
108,AMZN,2019-07-29T00:00:00+0000,1930.0,1912.45,4493190.0,1932.23,1890.54,1.0,0.0
109,AMZN,2019-07-26T00:00:00+0000,1942.0,1943.05,4927143.0,1950.89,1924.51,1.0,0.0
110,AMZN,2019-07-25T00:00:00+0000,2001.0,1973.82,4136394.0,2001.2,1972.72,1.0,0.0
111,AMZN,2019-07-24T00:00:00+0000,1969.3,2000.81,2631300.0,2001.3,1965.87,1.0,0.0
112,AMZN,2019-07-23T00:00:00+0000,1995.99,1994.49,2703480.0,1997.79,1973.13,1.0,0.0
113,AMZN,2019-07-22T00:00:00+0000,1971.14,1985.63,2908111.0,1989.0,1958.26,1.0,0.0
114,AMZN,2019-07-19T00:00:00+0000,1991.21,1964.52,3185612.0,1996.0,1962.23,1.0,0.0
115,AMZN,2019-07-18T00:00:00+0000,1980.01,1977.9,3504252.0,1987.5,1951.55,1.0,0.0
116,AMZN,2019-07-17T00:00:00+0000,2007.05,1992.03,2558809.0,2012.0,1992.03,1.0,0.0
117,AMZN,2019-07-16T00:00:00+0000,2010.58,2009.9,2618198.0,2026.32,2001.22,1.0,0.0
118,AMZN,2019-07-15T00:00:00+0000,2021.4,2020.99,2981343.0,2022.9,2001.55,1.0,0.0
119,AMZN,2019-07-12T00:00:00+0000,2008.27,2011.0,2509297.0,2017.0,2003.87,1.0,0.0
120,AMZN,2019-07-11T00:00:00+0000,2025.62,2001.07,4317766.0,2035.8,1995.3,1.0,0.0
121,AMZN,2019-07-10T00:00:00+0000,1996.51,2017.41,4931902.0,2024.94,1995.4,1.0,0.0
122,AMZN,2019-07-09T00:00:00+0000,1947.8,1988.3,4345698.0,1990.01,1943.47,1.0,0.0
123,AMZN,2019-07-08T00:00:00+0000,1934.12,1952.32,2883371.0,1956.0,1928.25,1.0,0.0
124,AMZN,2019-07-05T00:00:00+0000,1928.6,1942.91,2628359.0,1945.9,1925.3,1.0,0.0
125,AMZN,2019-07-03T00:00:00+0000,1935.89,1939.0,1690294.0,1941.59,1930.5,1.0,0.0
126,AMZN,2019-07-02T00:00:00+0000,1919.38,1934.31,2651299.0,1934.79,1906.63,1.0,0.0
127,AMZN,2019-07-01T00:00:00+0000,1922.98,1922.19,3203347.0,1929.82,1914.66,1.0,0.0
128,AMZN,2019-06-28T00:00:00+0000,1909.1,1893.63,3037358.0,1912.94,1884.0,1.0,0.0
129,AMZN,2019-06-27T00:00:00+0000,1902.0,1904.28,2141721.0,1911.24,1898.04,1.0,0.0
130,AMZN,2019-06-26T00:00:00+0000,1892.48,1897.83,2441910.0,1903.8,1887.32,1.0,0.0
131,AMZN,2019-06-25T00:00:00+0000,1911.84,1878.27,3012347.0,1916.38,1872.42,1.0,0.0
132,AMZN,2019-06-24T00:00:00+0000,1912.66,1913.9,2282969.0,1916.86,1901.3,1.0,0.0
133,AMZN,2019-06-21T00:00:00+0000,1916.1,1911.3,3933576.0,1925.95,1907.58,1.0,0.0
134,AMZN,2019-06-20T00:00:00+0000,1933.33,1918.19,3217153.0,1935.2,1905.8,1.0,0.0
135,AMZN,2019-06-19T00:00:00+0000,1907.84,1908.79,2895347.0,1919.58,1892.47,1.0,0.0
136,AMZN,2019-06-18T00:00:00+0000,1901.35,1901.37,3895728.0,1921.67,1899.79,1.0,0.0
137,AMZN,2019-06-17T00:00:00+0000,1876.5,1886.03,2634342.0,1895.69,1875.45,1.0,0.0
138,AMZN,2019-06-14T00:00:00+0000,1864.0,1869.67,2851163.0,1876.0,1859.0,1.0,0.0
139,AMZN,2019-06-13T00:00:00+0000,1866.72,1870.3,2795810.0,1883.09,1862.22,1.0,0.0
140,AMZN,2019-06-12T00:00:00+0000,1853.98,1855.32,2678335.0,1865.0,1844.38,1.0,0.0
141,AMZN,2019-06-11T00:00:00+0000,1883.25,1863.7,4042694.0,1893.7,1858.0,1.0,0.0
142,AMZN,2019-06-10T00:00:00+0000,1822.0,1860.63,5371007.0,1884.87,1818.0,1.0,0.0
143,AMZN,2019-06-07T00:00:00+0000,1763.7,1804.03,4808246.0,1806.25,1759.49,1.0,0.0
144,AMZN,2019-06-06T00:00:00+0000,1737.71,1754.36,3689272.0,1760.0,1726.13,1.0,0.0
145,AMZN,2019-06-05T00:00:00+0000,1749.6,1738.5,4239782.0,1752.0,1715.25,1.0,0.0
146,AMZN,2019-06-04T00:00:00+0000,1699.24,1729.56,5679121.0,1730.82,1680.89,1.0,0.0
147,AMZN,2019-06-03T00:00:00+0000,1760.01,1692.69,9098708.0,1766.29,1672.0,1.0,0.0
148,AMZN,2019-05-31T00:00:00+0000,1790.01,1775.07,4618819.0,1795.59,1772.7,1.0,0.0
149,AMZN,2019-05-30T00:00:00+0000,1825.49,1816.32,3146850.0,1829.47,1807.83,1.0,0.0
150,AMZN,2019-05-29T00:00:00+0000,1823.12,1819.19,4279025.0,1830.0,1807.53,1.0,0.0
151,AMZN,2019-05-28T00:00:00+0000,1832.75,1836.43,3199965.0,1849.27,1827.35,1.0,0.0
152,AMZN,2019-05-24T00:00:00+0000,1835.89,1823.28,3369673.0,1841.76,1817.85,1.0,0.0
153,AMZN,2019-05-23T00:00:00+0000,1836.59,1815.48,4424265.0,1844.0,1804.2,1.0,0.0
154,AMZN,2019-05-22T00:00:00+0000,1851.78,1859.68,2936601.0,1871.48,1851.0,1.0,0.0
155,AMZN,2019-05-21T00:00:00+0000,1874.79,1857.52,4005122.0,1879.0,1846.0,1.0,0.0
156,AMZN,2019-05-20T00:00:00+0000,1852.69,1858.97,3798198.0,1867.78,1835.54,1.0,0.0
157,AMZN,2019-05-17T00:00:00+0000,1893.05,1869.0,4736618.0,1910.53,1867.33,1.0,0.0
158,AMZN,2019-05-16T00:00:00+0000,1885.94,1907.57,4707822.0,1917.51,1882.29,1.0,0.0
159,AMZN,2019-05-15T00:00:00+0000,1827.95,1871.15,4692642.0,1874.43,1823.0,1.0,0.0
160,AMZN,2019-05-14T00:00:00+0000,1839.5,1840.12,4629107.0,1852.44,1815.75,1.0,0.0
161,AMZN,2019-05-13T00:00:00+0000,1836.56,1822.68,5783410.0,1846.54,1818.0,1.0,0.0
162,AMZN,2019-05-10T00:00:00+0000,1898.0,1889.98,5717994.0,1903.79,1856.0,1.0,0.0
163,AMZN,2019-05-09T00:00:00+0000,1900.0,1899.87,5308263.0,1909.4,1876.0,1.0,0.0
164,AMZN,2019-05-08T00:00:00+0000,1918.87,1917.77,4078568.0,1935.37,1910.0,1.0,0.0
165,AMZN,2019-05-07T00:00:00+0000,1939.99,1921.0,5902134.0,1949.1,1903.38,1.0,0.0
166,AMZN,2019-05-06T00:00:00+0000,1917.98,1950.55,5417841.0,1959.0,1910.5,1.0,0.0
167,AMZN,2019-05-03T00:00:00+0000,1949.0,1962.46,6381564.0,1964.4,1936.0,1.0,0.0
168,AMZN,2019-05-02T00:00:00+0000,1913.33,1900.82,3962915.0,1921.55,1881.87,1.0,0.0
169,AMZN,2019-05-01T00:00:00+0000,1933.09,1911.52,3116964.0,1943.64,1910.55,1.0,0.0
170,AMZN,2019-04-30T00:00:00+0000,1930.1,1926.52,3506007.0,1935.71,1906.95,1.0,0.0
171,AMZN,2019-04-29T00:00:00+0000,1949.0,1938.43,4021255.0,1956.34,1934.09,1.0,0.0
172,AMZN,2019-04-26T00:00:00+0000,1929.0,1950.63,8432563.0,1951.0,1898.0,1.0,0.0
173,AMZN,2019-04-25T00:00:00+0000,1917.0,1902.25,6099101.0,1922.45,1900.31,1.0,0.0
174,AMZN,2019-04-24T00:00:00+0000,1925.0,1901.75,3675781.0,1929.69,1898.16,1.0,0.0
175,AMZN,2019-04-23T00:00:00+0000,1891.2,1923.77,4640441.0,1929.26,1889.58,1.0,0.0
176,AMZN,2019-04-22T00:00:00+0000,1855.4,1887.31,3373807.0,1888.42,1845.64,1.0,0.0
177,AMZN,2019-04-18T00:00:00+0000,1868.79,1861.69,2749882.0,1870.82,1859.48,1.0,0.0
178,AMZN,2019-04-17T00:00:00+0000,1872.99,1864.82,2893517.0,1876.47,1860.44,1.0,0.0
179,AMZN,2019-04-16T00:00:00+0000,1851.35,1863.04,3044618.0,1869.77,1848.0,1.0,0.0
180,AMZN,2019-04-15T00:00:00+0000,1842.0,1844.87,3724423.0,1846.85,1818.9,1.0,0.0
181,AMZN,2019-04-12T00:00:00+0000,1848.4,1843.06,3114413.0,1851.5,1841.3,1.0,0.0
182,AMZN,2019-04-11T00:00:00+0000,1848.7,1844.07,2654842.0,1849.95,1840.31,1.0,0.0
183,AMZN,2019-04-10T00:00:00+0000,1841.0,1847.33,2963973.0,1848.0,1828.81,1.0,0.0
184,AMZN,2019-04-09T00:00:00+0000,1845.49,1835.84,3714368.0,1853.09,1831.78,1.0,0.0
185,AMZN,2019-04-08T00:00:00+0000,1833.23,1849.86,3752841.0,1850.2,1825.11,1.0,0.0
186,AMZN,2019-04-05T00:00:00+0000,1829.0,1837.28,3640476.0,1838.58,1825.19,1.0,0.0
187,AMZN,2019-04-04T00:00:00+0000,1820.65,1818.86,3623867.0,1828.75,1804.2,1.0,0.0
188,AMZN,2019-04-03T00:00:00+0000,1826.72,1820.7,3980590.0,1830.0,1809.62,1.0,0.0
189,AMZN,2019-04-02T00:00:00+0000,1811.02,1813.98,3448115.0,1820.0,1805.12,1.0,0.0
190,AMZN,2019-04-01T00:00:00+0000,1800.11,1814.19,4238752.0,1815.67,1798.73,1.0,0.0
191,AMZN,2019-03-29T00:00:00+0000,1786.58,1780.75,3320793.0,1792.86,1776.63,1.0,0.0
192,AMZN,2019-03-28T00:00:00+0000,1770.0,1773.42,3042958.0,1777.93,1753.47,1.0,0.0
193,AMZN,2019-03-27T00:00:00+0000,1784.13,1765.7,4324801.0,1787.5,1745.68,1.0,0.0
194,AMZN,2019-03-26T00:00:00+0000,1793.0,1783.76,4865880.0,1805.77,1773.36,1.0,0.0
195,AMZN,2019-03-25T00:00:00+0000,1757.79,1774.26,5103803.0,1782.68,1747.5,1.0,0.0
196,AMZN,2019-03-22T00:00:00+0000,1810.17,1764.77,6362983.0,1818.98,1763.11,1.0,0.0
197,AMZN,2019-03-21T00:00:00+0000,1796.26,1819.26,5767797.0,1823.75,1787.28,1.0,0.0
198,AMZN,2019-03-20T00:00:00+0000,1769.94,1797.27,6265633.0,1799.5,1767.03,1.0,0.0
199,AMZN,2019-03-19T00:00:00+0000,1753.51,1761.85,6364161.0,1784.16,1753.51,1.0,0.0
200,AMZN,2019-03-18T00:00:00+0000,1712.7,1742.15,5429058.0,1750.0,1712.63,1.0,0.0
201,AMZN,2019-03-15T00:00:00+0000,1703.0,1712.36,7550870.0,1718.8,1693.13,1.0,0.0
202,AMZN,2019-03-14T00:00:00+0000,1691.2,1686.22,2946618.0,1702.0,1684.34,1.0,0.0
203,AMZN,2019-03-13T00:00:00+0000,1683.0,1690.81,3552041.0,1700.0,1679.35,1.0,0.0
204,AMZN,2019-03-12T00:00:00+0000,1669.0,1673.1,3614498.0,1684.27,1660.98,1.0,0.0
205,AMZN,2019-03-11T00:00:00+0000,1626.12,1670.62,3876352.0,1672.29,1626.01,1.0,0.0
206,AMZN,2019-03-08T00:00:00+0000,1604.01,1620.8,4667014.0,1622.72,1586.57,1.0,0.0
207,AMZN,2019-03-07T00:00:00+0000,1667.37,1625.95,4957017.0,1669.75,1620.51,1.0,0.0
208,AMZN,2019-03-06T00:00:00+0000,1695.97,1668.95,3996001.0,1697.75,1668.28,1.0,0.0
209,AMZN,2019-03-05T00:00:00+0000,1702.95,1692.43,3681522.0,1707.8,1689.01,1.0,0.0
210,AMZN,2019-03-04T00:00:00+0000,1685.0,1696.17,6167358.0,1709.43,1674.36,1.0,0.0
211,AMZN,2019-03-01T00:00:00+0000,1655.13,1671.73,4974877.0,1674.26,1651.0,1.0,0.0
212,AMZN,2019-02-28T00:00:00+0000,1635.25,1639.83,3025891.0,1651.77,1633.83,1.0,0.0
213,AMZN,2019-02-27T00:00:00+0000,1628.18,1641.09,3148824.0,1641.81,1615.1,1.0,0.0
214,AMZN,2019-02-26T00:00:00+0000,1625.98,1636.4,2665815.0,1639.99,1616.13,1.0,0.0
215,AMZN,2019-02-25T00:00:00+0000,1641.45,1633.0,3184462.0,1654.6,1630.39,1.0,0.0
216,AMZN,2019-02-22T00:00:00+0000,1623.5,1631.56,3096191.0,1634.94,1621.17,1.0,0.0
217,AMZN,2019-02-21T00:00:00+0000,1619.85,1619.44,3483392.0,1623.56,1600.91,1.0,0.0
218,AMZN,2019-02-20T00:00:00+0000,1630.0,1622.1,3337589.0,1634.93,1610.12,1.0,0.0
219,AMZN,2019-02-19T00:00:00+0000,1601.0,1627.58,3681656.0,1634.0,1600.56,1.0,0.0
220,AMZN,2019-02-15T00:00:00+0000,1627.86,1607.95,4343893.0,1628.91,1604.5,1.0,0.0
221,AMZN,2019-02-14T00:00:00+0000,1624.5,1622.65,4120524.0,1637.9,1606.06,1.0,0.0
222,AMZN,2019-02-13T00:00:00+0000,1647.0,1640.0,3560321.0,1656.38,1637.11,1.0,0.0
223,AMZN,2019-02-12T00:00:00+0000,1604.0,1638.01,4858604.0,1639.39,1598.88,1.0,0.0
224,AMZN,2019-02-11T00:00:00+0000,1600.98,1591.0,3317328.0,1609.29,1586.0,1.0,0.0
225,AMZN,2019-02-08T00:00:00+0000,1586.0,1588.22,5657457.0,1588.59,1566.76,1.0,0.0
226,AMZN,2019-02-07T00:00:00+0000,1625.0,1614.37,4626589.0,1625.54,1592.91,1.0,0.0
227,AMZN,2019-02-06T00:00:00+0000,1670.75,1640.26,3939883.0,1672.26,1633.34,1.0,0.0
228,AMZN,2019-02-05T00:00:00+0000,1643.34,1658.81,4453105.0,1665.26,1642.5,1.0,0.0
229,AMZN,2019-02-04T00:00:00+0000,1623.0,1633.31,4929187.0,1649.63,1613.5,1.0,0.0
230,AMZN,2019-02-01T00:00:00+0000,1638.88,1626.23,11506213.0,1673.06,1622.01,1.0,0.0
231,AMZN,2019-01-31T00:00:00+0000,1692.85,1718.73,10910338.0,1736.41,1679.08,1.0,0.0
232,AMZN,2019-01-30T00:00:00+0000,1623.0,1670.43,5783822.0,1676.95,1619.68,1.0,0.0
233,AMZN,2019-01-29T00:00:00+0000,1631.27,1593.88,4632782.0,1632.38,1590.72,1.0,0.0
234,AMZN,2019-01-28T00:00:00+0000,1643.59,1637.89,4837711.0,1645.0,1614.09,1.0,0.0
235,AMZN,2019-01-25T00:00:00+0000,1670.5,1670.57,4959679.0,1683.48,1661.61,1.0,0.0
236,AMZN,2019-01-24T00:00:00+0000,1641.07,1654.93,4089943.0,1657.26,1631.78,1.0,0.0
237,AMZN,2019-01-23T00:00:00+0000,1656.0,1640.02,5225212.0,1657.43,1612.0,1.0,0.0
238,AMZN,2019-01-22T00:00:00+0000,1681.0,1632.17,6416796.0,1681.87,1610.2,1.0,0.0
239,AMZN,2019-01-18T00:00:00+0000,1712.0,1696.2,6020503.0,1716.2,1691.54,1.0,0.0
240,AMZN,2019-01-17T00:00:00+0000,1680.0,1693.22,4208875.0,1700.17,1677.5,1.0,0.0
241,AMZN,2019-01-16T00:00:00+0000,1684.22,1683.78,6366864.0,1705.0,1675.88,1.0,0.0
242,AMZN,2019-01-15T00:00:00+0000,1632.0,1674.56,5998510.0,1675.16,1626.01,1.0,0.0
243,AMZN,2019-01-14T00:00:00+0000,1615.0,1617.21,6005888.0,1648.2,1595.15,1.0,0.0
