,symbol,date,open,close,volume,high,low,split,dividend
95,GOOGL,2019-08-15T00:00:00+0000,1168.43,1169.32,1430715.0,1176.42,1163.0,1.0,0.0
96,GOOGL,2019-08-14T00:00:00+0000,1176.07,1164.25,1771501.0,1182.79,1161.07,1.0,0.0
97,GOOGL,2019-08-13T00:00:00+0000,1174.35,1196.73,1430240.0,1205.43,1172.99,1.0,0.0
98,GOOGL,2019-08-12T00:00:00+0000,1180.0,1174.5,1103243.0,1185.61,1168.72,1.0,0.0
99,GOOGL,2019-08-09T00:00:00+0000,1199.99,1188.9,1020945.0,1204.46,1184.89,1.0,0.0
100,GOOGL,2019-08-08T00:00:00+0000,1186.43,1206.19,1505848.0,1206.28,1174.0,1.0,0.0
101,GOOGL,2019-08-07T00:00:00+0000,1157.8,1175.91,1534347.0,1179.87,1150.84,1.0,0.0
102,GOOGL,2019-08-06T00:00:00+0000,1165.52,1171.08,1800707.0,1181.4,1161.53,1.0,0.0
103,GOOGL,2019-08-05T00:00:00+0000,1172.97,1154.75,2391972.0,1176.88,1142.75,1.0,0.0
104,GOOGL,2019-08-02T00:00:00+0000,1203.0,1196.32,1745450.0,1209.5,1190.0,1.0,0.0
105,GOOGL,2019-08-01T00:00:00+0000,1217.63,1211.78,1771271.0,1236.3,1207.0,1.0,0.0
106,GOOGL,2019-07-31T00:00:00+0000,1224.87,1218.2,1997999.0,1234.91,1208.18,1.0,0.0
107,GOOGL,2019-07-30T00:00:00+0000,1227.0,1228.0,1430775.0,1236.91,1225.32,1.0,0.0
108,GOOGL,2019-07-29T00:00:00+0000,1242.5,1241.84,2069127.0,1248.99,1230.2,1.0,0.0
109,GOOGL,2019-07-26T00:00:00+0000,1228.0,1245.22,6060795.0,1268.39,1228.0,1.0,0.0
110,GOOGL,2019-07-25T00:00:00+0000,1138.95,1135.94,2738139.0,1143.59,1123.71,1.0,0.0
111,GOOGL,2019-07-24T00:00:00+0000,1132.62,1139.73,1359956.0,1145.45,1128.51,1.0,0.0
112,GOOGL,2019-07-23T00:00:00+0000,1143.45,1148.05,1032438.0,1148.86,1132.85,1.0,0.0
113,GOOGL,2019-07-22T00:00:00+0000,1135.47,1139.21,1446757.0,1140.02,1125.21,1.0,0.0
114,GOOGL,2019-07-19T00:00:00+0000,1149.32,1131.55,1159153.0,1151.58,1131.25,1.0,0.0
115,GOOGL,2019-07-18T00:00:00+0000,1142.0,1147.24,1273769.0,1148.17,1132.86,1.0,0.0
116,GOOGL,2019-07-17T00:00:00+0000,1150.92,1146.74,976894.0,1158.44,1146.62,1.0,0.0
117,GOOGL,2019-07-16T00:00:00+0000,1146.73,1153.46,1267641.0,1158.58,1146.73,1.0,0.0
118,GOOGL,2019-07-15T00:00:00+0000,1145.34,1150.51,1058431.0,1150.68,1140.0,1.0,0.0
119,GOOGL,2019-07-12T00:00:00+0000,1142.93,1145.34,1093933.0,1147.5,1138.56,1.0,0.0
120,GOOGL,2019-07-11T00:00:00+0000,1146.16,1144.08,1300529.0,1153.24,1139.53,1.0,0.0
121,GOOGL,2019-07-10T00:00:00+0000,1132.32,1140.91,1535546.0,1142.34,1130.66,1.0,0.0
122,GOOGL,2019-07-09T00:00:00+0000,1110.32,1124.29,1473622.0,1127.86,1107.15,1.0,0.0
123,GOOGL,2019-07-08T00:00:00+0000,1125.87,1116.79,1494371.0,1127.21,1111.76,1.0,0.0
124,GOOGL,2019-07-05T00:00:00+0000,1119.37,1132.66,1489678.0,1134.65,1117.5,1.0,0.0
125,GOOGL,2019-07-03T00:00:00+0000,1118.5,1122.99,1007718.0,1127.99,1114.85,1.0,0.0
126,GOOGL,2019-07-02T00:00:00+0000,1104.83,1112.6,1031919.0,1112.89,1099.67,1.0,0.0
127,GOOGL,2019-07-01T00:00:00+0000,1101.04,1100.0,1464449.0,1108.59,1095.33,1.0,0.0
128,GOOGL,2019-06-28T00:00:00+0000,1077.23,1082.8,1683568.0,1082.8,1073.8,1.0,0.0
129,GOOGL,2019-06-27T00:00:00+0000,1086.75,1076.63,1203914.0,1088.46,1075.85,1.0,0.0
130,GOOGL,2019-06-26T00:00:00+0000,1091.0,1080.32,1734873.0,1095.12,1073.69,1.0,0.0
131,GOOGL,2019-06-25T00:00:00+0000,1115.08,1087.58,1582217.0,1115.7,1084.6,1.0,0.0
132,GOOGL,2019-06-24T00:00:00+0000,1120.0,1116.7,1211893.0,1123.57,1113.31,1.0,0.0
133,GOOGL,2019-06-21T00:00:00+0000,1109.86,1125.37,2538872.0,1126.57,1109.72,1.0,0.0
134,GOOGL,2019-06-20T00:00:00+0000,1121.7,1113.2,1200908.0,1122.72,1107.0,1.0,0.0
135,GOOGL,2019-06-19T00:00:00+0000,1107.24,1104.51,1336015.0,1109.43,1096.03,1.0,0.0
136,GOOGL,2019-06-18T00:00:00+0000,1111.5,1105.24,1726312.0,1118.78,1100.79,1.0,0.0
137,GOOGL,2019-06-17T00:00:00+0000,1089.1,1093.89,988491.0,1101.28,1088.0,1.0,0.0
138,GOOGL,2019-06-14T00:00:00+0000,1089.74,1086.3,1229304.0,1094.76,1081.48,1.0,0.0
139,GOOGL,2019-06-13T00:00:00+0000,1084.71,1091.01,1040661.0,1096.59,1082.57,1.0,0.0
140,GOOGL,2019-06-12T00:00:00+0000,1079.95,1079.1,1183650.0,1082.52,1069.6,1.0,0.0
141,GOOGL,2019-06-11T00:00:00+0000,1096.99,1081.04,1675817.0,1104.01,1079.57,1.0,0.0
142,GOOGL,2019-06-10T00:00:00+0000,1077.0,1082.76,1425464.0,1094.84,1075.28,1.0,0.0
143,GOOGL,2019-06-07T00:00:00+0000,1054.28,1068.37,2191357.0,1073.43,1051.15,1.0,0.0
144,GOOGL,2019-06-06T00:00:00+0000,1046.21,1047.76,1451026.0,1050.0,1035.51,1.0,0.0
145,GOOGL,2019-06-05T00:00:00+0000,1055.0,1044.64,2349436.0,1056.81,1033.0,1.0,0.0
146,GOOGL,2019-06-04T00:00:00+0000,1044.49,1054.49,3025564.0,1058.44,1036.03,1.0,0.0
147,GOOGL,2019-06-03T00:00:00+0000,1066.93,1038.74,4844480.0,1067.0,1027.03,1.0,0.0
148,GOOGL,2019-05-31T00:00:00+0000,1105.64,1106.5,1579481.0,1113.4,1103.35,1.0,0.0
149,GOOGL,2019-05-30T00:00:00+0000,1120.15,1121.41,904419.0,1126.8,1115.9,1.0,0.0
150,GOOGL,2019-05-29T00:00:00+0000,1132.7,1119.94,1811510.0,1135.0,1111.95,1.0,0.0
151,GOOGL,2019-05-28T00:00:00+0000,1141.48,1139.56,1047554.0,1156.49,1138.67,1.0,0.0
152,GOOGL,2019-05-24T00:00:00+0000,1152.0,1138.61,927651.0,1154.36,1136.71,1.0,0.0
153,GOOGL,2019-05-23T00:00:00+0000,1146.07,1145.34,1260657.0,1150.05,1133.16,1.0,0.0
154,GOOGL,2019-05-22T00:00:00+0000,1151.25,1155.85,941279.0,1163.78,1151.0,1.0,0.0
155,GOOGL,2019-05-21T00:00:00+0000,1154.48,1154.44,1028248.0,1158.0,1143.31,1.0,0.0
156,GOOGL,2019-05-20T00:00:00+0000,1153.0,1144.66,1530126.0,1153.0,1138.13,1.0,0.0
157,GOOGL,2019-05-17T00:00:00+0000,1175.83,1168.78,1268050.0,1186.29,1166.42,1.0,0.0
158,GOOGL,2019-05-16T00:00:00+0000,1171.84,1184.5,1765388.0,1194.16,1168.45,1.0,0.0
159,GOOGL,2019-05-15T00:00:00+0000,1122.55,1170.8,2965117.0,1178.3,1121.4,1.0,0.0
160,GOOGL,2019-05-14T00:00:00+0000,1142.32,1124.86,2019550.0,1144.87,1123.53,1.0,0.0
161,GOOGL,2019-05-13T00:00:00+0000,1145.24,1136.59,2281686.0,1151.97,1125.5,1.0,0.0
162,GOOGL,2019-05-10T00:00:00+0000,1168.84,1167.64,1582460.0,1176.28,1146.37,1.0,0.0
163,GOOGL,2019-05-09T00:00:00+0000,1162.6,1167.97,1477752.0,1174.07,1154.64,1.0,0.0
164,GOOGL,2019-05-08T00:00:00+0000,1177.29,1170.78,1276022.0,1184.27,1167.63,1.0,0.0
165,GOOGL,2019-05-07T00:00:00+0000,1185.81,1178.86,1830238.0,1194.77,1165.0,1.0,0.0
166,GOOGL,2019-05-06T00:00:00+0000,1172.0,1193.46,1588684.0,1195.43,1171.15,1.0,0.0
167,GOOGL,2019-05-03T00:00:00+0000,1177.41,1189.55,2079376.0,1191.4,1173.55,1.0,0.0
168,GOOGL,2019-05-02T00:00:00+0000,1172.6,1166.51,2254890.0,1179.38,1158.33,1.0,0.0
169,GOOGL,2019-05-01T00:00:00+0000,1197.5,1173.32,3717018.0,1199.25,1171.67,1.0,0.0
170,GOOGL,2019-04-30T00:00:00+0000,1190.63,1198.96,6658855.0,1200.98,1183.0,1.0,0.0
171,GOOGL,2019-04-29T00:00:00+0000,1280.51,1296.2,3618362.0,1296.97,1271.71,1.0,0.0
172,GOOGL,2019-04-26T00:00:00+0000,1273.38,1277.42,1361419.0,1278.91,1265.0,1.0,0.0
173,GOOGL,2019-04-25T00:00:00+0000,1270.3,1267.34,1567161.0,1272.8,1258.0,1.0,0.0
174,GOOGL,2019-04-24T00:00:00+0000,1270.59,1260.05,1169797.0,1274.0,1259.81,1.0,0.0
175,GOOGL,2019-04-23T00:00:00+0000,1256.64,1270.59,1593449.0,1274.43,1251.97,1.0,0.0
176,GOOGL,2019-04-22T00:00:00+0000,1236.67,1253.76,954419.0,1254.34,1233.37,1.0,0.0
177,GOOGL,2019-04-18T00:00:00+0000,1245.0,1241.47,1237788.0,1245.94,1239.41,1.0,0.0
178,GOOGL,2019-04-17T00:00:00+0000,1237.0,1240.14,1518286.0,1245.1,1232.9,1.0,0.0
179,GOOGL,2019-04-16T00:00:00+0000,1230.0,1231.91,1131099.0,1235.98,1225.04,1.0,0.0
180,GOOGL,2019-04-15T00:00:00+0000,1224.09,1226.53,1189974.0,1229.3,1214.56,1.0,0.0
181,GOOGL,2019-04-12T00:00:00+0000,1215.62,1222.73,1215610.0,1223.05,1213.29,1.0,0.0
182,GOOGL,2019-04-11T00:00:00+0000,1208.9,1209.59,849947.0,1212.74,1204.54,1.0,0.0
183,GOOGL,2019-04-10T00:00:00+0000,1205.09,1206.45,775456.0,1208.94,1200.66,1.0,0.0
184,GOOGL,2019-04-09T00:00:00+0000,1201.89,1202.69,983840.0,1207.15,1198.38,1.0,0.0
185,GOOGL,2019-04-08T00:00:00+0000,1211.11,1208.28,1087588.0,1213.95,1204.69,1.0,0.0
186,GOOGL,2019-04-05T00:00:00+0000,1219.3,1211.45,1001044.0,1220.39,1210.03,1.0,0.0
187,GOOGL,2019-04-04T00:00:00+0000,1211.29,1219.45,1051089.0,1220.55,1209.04,1.0,0.0
188,GOOGL,2019-04-03T00:00:00+0000,1212.7,1210.81,1109614.0,1220.6,1205.08,1.0,0.0
189,GOOGL,2019-04-02T00:00:00+0000,1200.05,1205.54,914413.0,1205.81,1191.24,1.0,0.0
190,GOOGL,2019-04-01T00:00:00+0000,1187.54,1198.98,1385595.0,1200.2,1186.36,1.0,0.0
191,GOOGL,2019-03-29T00:00:00+0000,1180.18,1176.89,1544615.0,1183.97,1166.38,1.0,0.0
192,GOOGL,2019-03-28T00:00:00+0000,1175.5,1172.27,1120122.0,1177.25,1163.43,1.0,0.0
193,GOOGL,2019-03-27T00:00:00+0000,1191.92,1178.01,1471402.0,1191.92,1164.23,1.0,0.0
194,GOOGL,2019-03-26T00:00:00+0000,1205.19,1189.84,1537606.0,1207.65,1181.76,1.0,0.0
195,GOOGL,2019-03-25T00:00:00+0000,1199.56,1197.38,1378849.0,1209.44,1190.0,1.0,0.0
196,GOOGL,2019-03-22T00:00:00+0000,1228.85,1207.65,1721133.0,1233.63,1206.0,1.0,0.0
197,GOOGL,2019-03-21T00:00:00+0000,1220.0,1236.13,1407480.0,1236.44,1216.58,1.0,0.0
198,GOOGL,2019-03-20T00:00:00+0000,1201.4,1226.43,2075442.0,1229.99,1199.59,1.0,0.0
199,GOOGL,2019-03-19T00:00:00+0000,1191.72,1202.46,1489407.0,1203.4,1189.46,1.0,0.0
200,GOOGL,2019-03-18T00:00:00+0000,1189.69,1188.55,1222203.0,1194.95,1181.48,1.0,0.0
201,GOOGL,2019-03-15T00:00:00+0000,1198.0,1190.3,2593338.0,1201.72,1187.01,1.0,0.0
202,GOOGL,2019-03-14T00:00:00+0000,1199.02,1192.53,1365072.0,1204.7,1191.23,1.0,0.0
203,GOOGL,2019-03-13T00:00:00+0000,1205.93,1199.06,1294354.0,1207.12,1197.91,1.0,0.0
204,GOOGL,2019-03-12T00:00:00+0000,1182.3,1197.25,2110979.0,1205.71,1182.3,1.0,0.0
205,GOOGL,2019-03-11T00:00:00+0000,1152.0,1179.26,1501633.0,1179.91,1151.57,1.0,0.0
206,GOOGL,2019-03-08T00:00:00+0000,1133.9,1149.97,1184732.0,1153.45,1130.2,1.0,0.0
207,GOOGL,2019-03-07T00:00:00+0000,1160.5,1150.85,1504328.0,1163.58,1141.71,1.0,0.0
208,GOOGL,2019-03-06T00:00:00+0000,1171.76,1164.94,1180052.0,1174.74,1163.05,1.0,0.0
209,GOOGL,2019-03-05T00:00:00+0000,1156.0,1169.19,2004723.0,1176.49,1153.02,1.0,0.0
210,GOOGL,2019-03-04T00:00:00+0000,1154.56,1153.42,1774467.0,1165.52,1138.25,1.0,0.0
211,GOOGL,2019-03-01T00:00:00+0000,1131.0,1148.52,1704258.0,1150.0,1131.0,1.0,0.0
212,GOOGL,2019-02-28T00:00:00+0000,1119.0,1126.55,1371355.0,1133.99,1118.41,1.0,0.0
213,GOOGL,2019-02-27T00:00:00+0000,1114.01,1122.89,1104881.0,1125.73,1108.56,1.0,0.0
214,GOOGL,2019-02-26T00:00:00+0000,1114.37,1122.01,1751261.0,1126.43,1106.7,1.0,0.0
215,GOOGL,2019-02-25T00:00:00+0000,1121.93,1117.33,1310362.0,1125.4,1114.11,1.0,0.0
216,GOOGL,2019-02-22T00:00:00+0000,1109.7,1116.56,1471783.0,1117.25,1100.5,1.0,0.0
217,GOOGL,2019-02-21T00:00:00+0000,1118.78,1104.21,1663980.0,1119.15,1097.98,1.0,0.0
218,GOOGL,2019-02-20T00:00:00+0000,1128.88,1120.59,1204533.0,1130.93,1111.75,1.0,0.0
219,GOOGL,2019-02-19T00:00:00+0000,1116.64,1126.51,1099259.0,1129.64,1116.64,1.0,0.0
220,GOOGL,2019-02-15T00:00:00+0000,1139.3,1119.63,1391348.0,1139.3,1116.72,1.0,0.0
221,GOOGL,2019-02-14T00:00:00+0000,1125.0,1129.2,1055297.0,1136.13,1117.09,1.0,0.0
222,GOOGL,2019-02-13T00:00:00+0000,1133.04,1128.63,1402087.0,1142.85,1126.0,1.0,0.0
223,GOOGL,2019-02-12T00:00:00+0000,1111.01,1127.58,1751771.0,1132.86,1111.01,1.0,0.0
224,GOOGL,2019-02-11T00:00:00+0000,1103.75,1102.12,924881.0,1113.43,1100.0,1.0,0.0
225,GOOGL,2019-02-08T00:00:00+0000,1094.88,1102.38,1088327.0,1105.1,1094.24,1.0,0.0
226,GOOGL,2019-02-07T00:00:00+0000,1111.82,1105.91,1914877.0,1111.99,1093.59,1.0,0.0
227,GOOGL,2019-02-06T00:00:00+0000,1149.27,1122.89,2412820.0,1154.0,1118.36,1.0,0.0
228,GOOGL,2019-02-05T00:00:00+0000,1129.63,1151.87,4114790.0,1152.77,1123.6,1.0,0.0
229,GOOGL,2019-02-04T00:00:00+0000,1119.01,1141.42,3920591.0,1142.34,1117.51,1.0,0.0
230,GOOGL,2019-02-01T00:00:00+0000,1122.29,1118.62,1655813.0,1134.4,1114.25,1.0,0.0
231,GOOGL,2019-01-31T00:00:00+0000,1112.24,1125.89,2011572.0,1127.67,1105.25,1.0,0.0
232,GOOGL,2019-01-30T00:00:00+0000,1077.36,1097.99,1472647.0,1099.52,1076.64,1.0,0.0
233,GOOGL,2019-01-29T00:00:00+0000,1081.04,1070.06,985248.0,1084.73,1066.02,1.0,0.0
234,GOOGL,2019-01-28T00:00:00+0000,1090.07,1079.86,1466714.0,1093.37,1074.61,1.0,0.0
235,GOOGL,2019-01-25T00:00:00+0000,1094.23,1101.51,1163788.0,1103.36,1091.8,1.0,0.0
236,GOOGL,2019-01-24T00:00:00+0000,1082.51,1084.0,1455948.0,1088.0,1070.02,1.0,0.0
237,GOOGL,2019-01-23T00:00:00+0000,1086.86,1084.41,1259738.0,1092.95,1067.57,1.0,0.0
238,GOOGL,2019-01-22T00:00:00+0000,1096.0,1078.63,1981594.0,1098.97,1070.89,1.0,0.0
239,GOOGL,2019-01-18T00:00:00+0000,1108.59,1107.3,2244569.0,1118.0,1099.28,1.0,0.0
240,GOOGL,2019-01-17T00:00:00+0000,1087.99,1099.12,1244801.0,1100.7,1083.26,1.0,0.0
